Issue ID,Description,State,Severity,Story Points,Project Path,Location Kind,Path,Line,Column,Incident ID,Help Link,Assembly Name,Assembly Version,Assembly Public Key,Snippet
NuGet.0002,NuGet package upgrade is recommended,Active,Potential,1,Library\AdaptiveCards\AdaptiveCards.csproj,File,Library\AdaptiveCards\AdaptiveCards.csproj,,,Newtonsoft.Json 13.0.3,,,,,"Newtonsoft.Json, 13.0.3  Recommendation:  Remove Newtonsoft.Json, and replace with new package Newtonsoft.Json 13.0.4"
NuGet.0002,NuGet package upgrade is recommended,Active,Potential,1,Library\AdaptiveCards\AdaptiveCards.csproj,File,Library\AdaptiveCards\AdaptiveCards.csproj,,,Microsoft.CSharp 4.7.*,,,,,"Microsoft.CSharp, 4.7.*  Recommendation:  Remove Microsoft.CSharp, and replace with new package Microsoft.CSharp 4.7.0"
NuGet.0003,NuGet package functionality is included with framework reference,Active,Mandatory,1,Library\AdaptiveCards\AdaptiveCards.csproj,File,Library\AdaptiveCards\AdaptiveCards.csproj,,,System.Net.Http 4.3.*,,,,,"System.Net.Http, 4.3.*  Recommendation:  Package functionality included with new framework reference"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,Library\AdaptiveCards\AdaptiveCards.csproj,File,Library\AdaptiveCards\MarkedNet\MarkedNet\StringHelper.cs,13,12,T:System.Uri,,,,,return Uri.UnescapeDataString(str);
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,Library\AdaptiveCards\AdaptiveCards.csproj,File,Library\AdaptiveCards\Rendering\AdaptiveHostConfig.cs,142,8,T:System.Uri,,,,,public Uri ResolveFinalAbsoluteUri(Uri uri)
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,Library\AdaptiveCards\AdaptiveCards.csproj,File,Library\AdaptiveCards\Rendering\AdaptiveHostConfig.cs,142,8,T:System.Uri,,,,,public Uri ResolveFinalAbsoluteUri(Uri uri)
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,Library\AdaptiveCards\AdaptiveCards.csproj,File,Library\AdaptiveCards\Rendering\AdaptiveHostConfig.cs,158,20,T:System.Uri,,,,,"Uri finalUri = new Uri(ImageBaseUrl, uri.ToString());"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,Library\AdaptiveCards\AdaptiveCards.csproj,File,Library\AdaptiveCards\Rendering\AdaptiveHostConfig.cs,158,20,T:System.Uri,,,,,"Uri finalUri = new Uri(ImageBaseUrl, uri.ToString());"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,Library\AdaptiveCards\AdaptiveCards.csproj,File,Library\AdaptiveCards\Rendering\AdaptiveHostConfig.cs,158,20,"M:System.Uri.#ctor(System.Uri,System.String)",,,,,"Uri finalUri = new Uri(ImageBaseUrl, uri.ToString());"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,Library\AdaptiveCards\AdaptiveCards.csproj,File,Library\AdaptiveCards\Rendering\AdaptiveHostConfig.cs,154,12,T:System.Uri,,,,,"if (ImageBaseUrl != null)              {                  try                  {                      Uri finalUri = new Uri(ImageBaseUrl, uri.ToString());                      if (finalUri.IsAbsoluteUri)                      {                          return finalUri;                      }                  }                  catch (UriFormatException)                  {                      return null;                  }                  catch (ArgumentOutOfRangeException)                  {                      return null;                  }              }"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,Library\AdaptiveCards\AdaptiveCards.csproj,File,Library\AdaptiveCards\Rendering\AdaptiveHostConfig.cs,122,8,T:System.Uri,,,,,public Uri ResolveFinalAbsoluteUri(string uriString)
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,Library\AdaptiveCards\AdaptiveCards.csproj,File,Library\AdaptiveCards\Rendering\AdaptiveHostConfig.cs,134,12,T:System.Uri,,,,,return ResolveFinalAbsoluteUri(uri);
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,Library\AdaptiveCards\AdaptiveCards.csproj,File,Library\AdaptiveCards\Rendering\AdaptiveHostConfig.cs,127,16,T:System.Uri,,,,,"uri = new Uri(uriString, UriKind.RelativeOrAbsolute);"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,Library\AdaptiveCards\AdaptiveCards.csproj,File,Library\AdaptiveCards\Rendering\AdaptiveHostConfig.cs,127,16,"M:System.Uri.#ctor(System.String,System.UriKind)",,,,,"uri = new Uri(uriString, UriKind.RelativeOrAbsolute);"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,Library\AdaptiveCards\AdaptiveCards.csproj,File,Library\AdaptiveCards\Rendering\AdaptiveHostConfig.cs,115,39,T:System.Uri,,,,,set;
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,Library\AdaptiveCards\AdaptiveCards.csproj,File,Library\AdaptiveCards\Rendering\AdaptiveHostConfig.cs,115,34,T:System.Uri,,,,,get;
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,Library\AdaptiveCards\AdaptiveCards.csproj,File,Library\AdaptiveCards\Rendering\AdaptiveHostConfig.cs,114,8,T:System.Uri,,,,,public Uri ImageBaseUrl
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Library\AdaptiveCards\AdaptiveCards.csproj,File,Library\AdaptiveCards\AdaptiveAction.cs,57,9,"M:System.ComponentModel.DefaultValueAttribute.#ctor(System.Type,System.String)",,,,,"DefaultValue(typeof(AdaptiveActionMode), ""primary"")"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Library\AdaptiveCards\AdaptiveCards.csproj,File,Library\AdaptiveCards\AdaptiveElement.cs,19,9,"M:System.ComponentModel.DefaultValueAttribute.#ctor(System.Type,System.String)",,,,,"DefaultValue(typeof(AdaptiveSpacing), ""default"")"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,Library\AdaptiveCards\AdaptiveCards.csproj,File,Library\AdaptiveCards\AdaptiveOpenUrlAction.cs,42,18,T:System.Uri,,,,,Url = new Uri(value);
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,Library\AdaptiveCards\AdaptiveCards.csproj,File,Library\AdaptiveCards\AdaptiveOpenUrlAction.cs,42,18,M:System.Uri.#ctor(System.String),,,,,Url = new Uri(value);
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,Library\AdaptiveCards\AdaptiveCards.csproj,File,Library\AdaptiveCards\AdaptiveOpenUrlAction.cs,42,18,T:System.Uri,,,,,Url = new Uri(value);
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,Library\AdaptiveCards\AdaptiveCards.csproj,File,Library\AdaptiveCards\AdaptiveOpenUrlAction.cs,41,18,T:System.Uri,,,,,return Url?.ToString();
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,Library\AdaptiveCards\AdaptiveCards.csproj,File,Library\AdaptiveCards\AdaptiveOpenUrlAction.cs,31,30,T:System.Uri,,,,,set;
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,Library\AdaptiveCards\AdaptiveCards.csproj,File,Library\AdaptiveCards\AdaptiveOpenUrlAction.cs,31,25,T:System.Uri,,,,,get;
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,Library\AdaptiveCards\AdaptiveCards.csproj,File,Library\AdaptiveCards\AdaptiveOpenUrlAction.cs,28,8,T:System.Uri,,,,,public Uri Url
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Library\AdaptiveCards\AdaptiveCards.csproj,File,Library\AdaptiveCards\AdaptiveChoiceSetInput.cs,40,9,"M:System.ComponentModel.DefaultValueAttribute.#ctor(System.Type,System.String)",,,,,"DefaultValue(typeof(AdaptiveChoiceInputStyle), ""compact"")"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,Library\AdaptiveCards\AdaptiveCards.csproj,File,Library\AdaptiveCards\SerializableDictionary.cs,63,12,T:System.Xml.Serialization.XmlSerializer,,,,,XmlSerializer valueSerializer = new XmlSerializer(typeof(TValue));
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,Library\AdaptiveCards\AdaptiveCards.csproj,File,Library\AdaptiveCards\SerializableDictionary.cs,62,12,T:System.Xml.Serialization.XmlSerializer,,,,,XmlSerializer keySerializer = new XmlSerializer(typeof(TKey));
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,Library\AdaptiveCards\AdaptiveCards.csproj,File,Library\AdaptiveCards\SerializableDictionary.cs,32,12,T:System.Xml.Serialization.XmlSerializer,,,,,XmlSerializer valueSerializer = new XmlSerializer(typeof(TValue));
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,Library\AdaptiveCards\AdaptiveCards.csproj,File,Library\AdaptiveCards\SerializableDictionary.cs,31,12,T:System.Xml.Serialization.XmlSerializer,,,,,XmlSerializer keySerializer = new XmlSerializer(typeof(TKey));
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,Library\AdaptiveCards\AdaptiveCards.csproj,File,Library\AdaptiveCards\AdaptiveBackgroundImage.cs,139,8,T:System.Uri,,,,,public static implicit operator AdaptiveBackgroundImage(Uri backgroundImageUrl)          {              return new AdaptiveBackgroundImage(backgroundImageUrl);          }
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Library\AdaptiveCards\AdaptiveCards.csproj,File,Library\AdaptiveCards\AdaptiveBackgroundImage.cs,116,9,"M:System.ComponentModel.DefaultValueAttribute.#ctor(System.Type,System.String)",,,,,"DefaultValue(typeof(AdaptiveVerticalAlignment), ""top"")"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Library\AdaptiveCards\AdaptiveCards.csproj,File,Library\AdaptiveCards\AdaptiveBackgroundImage.cs,108,9,"M:System.ComponentModel.DefaultValueAttribute.#ctor(System.Type,System.String)",,,,,"DefaultValue(typeof(AdaptiveHorizontalAlignment), ""left"")"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Library\AdaptiveCards\AdaptiveCards.csproj,File,Library\AdaptiveCards\AdaptiveBackgroundImage.cs,100,9,"M:System.ComponentModel.DefaultValueAttribute.#ctor(System.Type,System.String)",,,,,"DefaultValue(typeof(AdaptiveImageFillMode), ""cover"")"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,Library\AdaptiveCards\AdaptiveCards.csproj,File,Library\AdaptiveCards\AdaptiveBackgroundImage.cs,92,18,T:System.Uri,,,,,Url = new Uri(value);
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,Library\AdaptiveCards\AdaptiveCards.csproj,File,Library\AdaptiveCards\AdaptiveBackgroundImage.cs,92,18,M:System.Uri.#ctor(System.String),,,,,Url = new Uri(value);
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,Library\AdaptiveCards\AdaptiveCards.csproj,File,Library\AdaptiveCards\AdaptiveBackgroundImage.cs,92,18,T:System.Uri,,,,,Url = new Uri(value);
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,Library\AdaptiveCards\AdaptiveCards.csproj,File,Library\AdaptiveCards\AdaptiveBackgroundImage.cs,91,18,T:System.Uri,,,,,return Url?.ToString();
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,Library\AdaptiveCards\AdaptiveCards.csproj,File,Library\AdaptiveCards\AdaptiveBackgroundImage.cs,81,30,T:System.Uri,,,,,set;
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,Library\AdaptiveCards\AdaptiveCards.csproj,File,Library\AdaptiveCards\AdaptiveBackgroundImage.cs,81,25,T:System.Uri,,,,,get;
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,Library\AdaptiveCards\AdaptiveCards.csproj,File,Library\AdaptiveCards\AdaptiveBackgroundImage.cs,78,8,T:System.Uri,,,,,public Uri Url
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,Library\AdaptiveCards\AdaptiveCards.csproj,File,Library\AdaptiveCards\AdaptiveBackgroundImage.cs,62,8,T:System.Uri,,,,,"public AdaptiveBackgroundImage(Uri url, AdaptiveImageFillMode fillMode, AdaptiveHorizontalAlignment hAlignment, AdaptiveVerticalAlignment vAlignment)          {              Url = url;              FillMode = fillMode;              HorizontalAlignment = hAlignment;              VerticalAlignment = vAlignment;          }"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,Library\AdaptiveCards\AdaptiveCards.csproj,File,Library\AdaptiveCards\AdaptiveBackgroundImage.cs,64,12,T:System.Uri,,,,,Url = url;
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,Library\AdaptiveCards\AdaptiveCards.csproj,File,Library\AdaptiveCards\AdaptiveBackgroundImage.cs,49,12,T:System.Uri,,,,,"Url = new Uri(url, UriKind.RelativeOrAbsolute);"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,Library\AdaptiveCards\AdaptiveCards.csproj,File,Library\AdaptiveCards\AdaptiveBackgroundImage.cs,49,12,"M:System.Uri.#ctor(System.String,System.UriKind)",,,,,"Url = new Uri(url, UriKind.RelativeOrAbsolute);"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,Library\AdaptiveCards\AdaptiveCards.csproj,File,Library\AdaptiveCards\AdaptiveBackgroundImage.cs,49,12,T:System.Uri,,,,,"Url = new Uri(url, UriKind.RelativeOrAbsolute);"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,Library\AdaptiveCards\AdaptiveCards.csproj,File,Library\AdaptiveCards\AdaptiveBackgroundImage.cs,35,8,T:System.Uri,,,,,public AdaptiveBackgroundImage(Uri url)          {              Url = url;          }
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,Library\AdaptiveCards\AdaptiveCards.csproj,File,Library\AdaptiveCards\AdaptiveBackgroundImage.cs,37,12,T:System.Uri,,,,,Url = url;
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,Library\AdaptiveCards\AdaptiveCards.csproj,File,Library\AdaptiveCards\AdaptiveBackgroundImage.cs,28,12,T:System.Uri,,,,,"Url = new Uri(url, UriKind.RelativeOrAbsolute);"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,Library\AdaptiveCards\AdaptiveCards.csproj,File,Library\AdaptiveCards\AdaptiveBackgroundImage.cs,28,12,"M:System.Uri.#ctor(System.String,System.UriKind)",,,,,"Url = new Uri(url, UriKind.RelativeOrAbsolute);"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,Library\AdaptiveCards\AdaptiveCards.csproj,File,Library\AdaptiveCards\AdaptiveBackgroundImage.cs,28,12,T:System.Uri,,,,,"Url = new Uri(url, UriKind.RelativeOrAbsolute);"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,Library\AdaptiveCards\AdaptiveCards.csproj,File,Library\AdaptiveCards\AdaptiveBackgroundImage.cs,62,8,T:System.Uri,,,,,"public AdaptiveBackgroundImage(Uri url, AdaptiveImageFillMode fillMode, AdaptiveHorizontalAlignment hAlignment, AdaptiveVerticalAlignment vAlignment)          {              Url = url;              FillMode = fillMode;              HorizontalAlignment = hAlignment;              VerticalAlignment = vAlignment;          }"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,Library\AdaptiveCards\AdaptiveCards.csproj,File,Library\AdaptiveCards\AdaptiveBackgroundImage.cs,64,12,T:System.Uri,,,,,Url = url;
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,Library\AdaptiveCards\AdaptiveCards.csproj,File,Library\AdaptiveCards\AdaptiveBackgroundImage.cs,49,12,T:System.Uri,,,,,"Url = new Uri(url, UriKind.RelativeOrAbsolute);"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,Library\AdaptiveCards\AdaptiveCards.csproj,File,Library\AdaptiveCards\AdaptiveBackgroundImage.cs,49,12,"M:System.Uri.#ctor(System.String,System.UriKind)",,,,,"Url = new Uri(url, UriKind.RelativeOrAbsolute);"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,Library\AdaptiveCards\AdaptiveCards.csproj,File,Library\AdaptiveCards\AdaptiveBackgroundImage.cs,49,12,T:System.Uri,,,,,"Url = new Uri(url, UriKind.RelativeOrAbsolute);"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,Library\AdaptiveCards\AdaptiveCards.csproj,File,Library\AdaptiveCards\AdaptiveBackgroundImage.cs,35,8,T:System.Uri,,,,,public AdaptiveBackgroundImage(Uri url)          {              Url = url;          }
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,Library\AdaptiveCards\AdaptiveCards.csproj,File,Library\AdaptiveCards\AdaptiveBackgroundImage.cs,37,12,T:System.Uri,,,,,Url = url;
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,Library\AdaptiveCards\AdaptiveCards.csproj,File,Library\AdaptiveCards\AdaptiveBackgroundImage.cs,28,12,T:System.Uri,,,,,"Url = new Uri(url, UriKind.RelativeOrAbsolute);"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,Library\AdaptiveCards\AdaptiveCards.csproj,File,Library\AdaptiveCards\AdaptiveBackgroundImage.cs,28,12,"M:System.Uri.#ctor(System.String,System.UriKind)",,,,,"Url = new Uri(url, UriKind.RelativeOrAbsolute);"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,Library\AdaptiveCards\AdaptiveCards.csproj,File,Library\AdaptiveCards\AdaptiveBackgroundImage.cs,28,12,T:System.Uri,,,,,"Url = new Uri(url, UriKind.RelativeOrAbsolute);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Library\AdaptiveCards\AdaptiveCards.csproj,File,Library\AdaptiveCards\AdaptiveImageSet.cs,34,9,"M:System.ComponentModel.DefaultValueAttribute.#ctor(System.Type,System.String)",,,,,"DefaultValue(typeof(AdaptiveImageSize), ""auto"")"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Library\AdaptiveCards\AdaptiveCards.csproj,File,Library\AdaptiveCards\AdaptiveTextRun.cs,88,9,"M:System.ComponentModel.DefaultValueAttribute.#ctor(System.Type,System.String)",,,,,"DefaultValue(typeof(AdaptiveFontType), ""default"")"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Library\AdaptiveCards\AdaptiveCards.csproj,File,Library\AdaptiveCards\AdaptiveTextRun.cs,53,9,"M:System.ComponentModel.DefaultValueAttribute.#ctor(System.Type,System.String)",,,,,"DefaultValue(typeof(AdaptiveTextColor), ""default"")"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Library\AdaptiveCards\AdaptiveCards.csproj,File,Library\AdaptiveCards\AdaptiveTextRun.cs,47,9,"M:System.ComponentModel.DefaultValueAttribute.#ctor(System.Type,System.String)",,,,,"DefaultValue(typeof(AdaptiveTextWeight), ""normal"")"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Library\AdaptiveCards\AdaptiveCards.csproj,File,Library\AdaptiveCards\AdaptiveTextRun.cs,41,9,"M:System.ComponentModel.DefaultValueAttribute.#ctor(System.Type,System.String)",,,,,"DefaultValue(typeof(AdaptiveTextSize), ""normal"")"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Library\AdaptiveCards\AdaptiveCards.csproj,File,Library\AdaptiveCards\AdaptiveCollectionElement.cs,65,9,"M:System.ComponentModel.DefaultValueAttribute.#ctor(System.Type,System.String)",,,,,"DefaultValue(typeof(AdaptiveVerticalContentAlignment), ""top"")"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Library\AdaptiveCards\AdaptiveCards.csproj,File,Library\AdaptiveCards\AdaptiveCollectionElement.cs,57,9,"M:System.ComponentModel.DefaultValueAttribute.#ctor(System.Type,System.String)",,,,,"DefaultValue(typeof(AdaptiveHorizontalAlignment), ""left"")"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Library\AdaptiveCards\AdaptiveCards.csproj,File,Library\AdaptiveCards\AdaptiveSubmitAction.cs,36,9,"M:System.ComponentModel.DefaultValueAttribute.#ctor(System.Type,System.String)",,,,,"DefaultValue(typeof(AdaptiveAssociatedInputs), ""auto"")"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Library\AdaptiveCards\AdaptiveCards.csproj,File,Library\AdaptiveCards\AdaptiveImage.cs,89,9,"M:System.ComponentModel.DefaultValueAttribute.#ctor(System.Type,System.String)",,,,,"DefaultValue(typeof(AdaptiveHorizontalAlignment), ""left"")"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,Library\AdaptiveCards\AdaptiveCards.csproj,File,Library\AdaptiveCards\AdaptiveImage.cs,81,18,T:System.Uri,,,,,Url = new Uri(value);
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,Library\AdaptiveCards\AdaptiveCards.csproj,File,Library\AdaptiveCards\AdaptiveImage.cs,81,18,M:System.Uri.#ctor(System.String),,,,,Url = new Uri(value);
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,Library\AdaptiveCards\AdaptiveCards.csproj,File,Library\AdaptiveCards\AdaptiveImage.cs,81,18,T:System.Uri,,,,,Url = new Uri(value);
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,Library\AdaptiveCards\AdaptiveCards.csproj,File,Library\AdaptiveCards\AdaptiveImage.cs,80,18,T:System.Uri,,,,,return Url?.ToString();
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,Library\AdaptiveCards\AdaptiveCards.csproj,File,Library\AdaptiveCards\AdaptiveImage.cs,70,30,T:System.Uri,,,,,set;
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,Library\AdaptiveCards\AdaptiveCards.csproj,File,Library\AdaptiveCards\AdaptiveImage.cs,70,25,T:System.Uri,,,,,get;
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,Library\AdaptiveCards\AdaptiveCards.csproj,File,Library\AdaptiveCards\AdaptiveImage.cs,67,8,T:System.Uri,,,,,public Uri Url
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Library\AdaptiveCards\AdaptiveCards.csproj,File,Library\AdaptiveCards\AdaptiveImage.cs,61,9,"M:System.ComponentModel.DefaultValueAttribute.#ctor(System.Type,System.String)",,,,,"DefaultValue(typeof(AdaptiveImageStyle), ""default"")"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Library\AdaptiveCards\AdaptiveCards.csproj,File,Library\AdaptiveCards\AdaptiveImage.cs,53,9,"M:System.ComponentModel.DefaultValueAttribute.#ctor(System.Type,System.String)",,,,,"DefaultValue(typeof(AdaptiveImageSize), ""auto"")"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,Library\AdaptiveCards\AdaptiveCards.csproj,File,Library\AdaptiveCards\AdaptiveImage.cs,35,8,T:System.Uri,,,,,public AdaptiveImage(Uri url)          {              Url = url;          }
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,Library\AdaptiveCards\AdaptiveCards.csproj,File,Library\AdaptiveCards\AdaptiveImage.cs,37,12,T:System.Uri,,,,,Url = url;
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,Library\AdaptiveCards\AdaptiveCards.csproj,File,Library\AdaptiveCards\AdaptiveImage.cs,28,12,T:System.Uri,,,,,Url = new Uri(url);
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,Library\AdaptiveCards\AdaptiveCards.csproj,File,Library\AdaptiveCards\AdaptiveImage.cs,28,12,M:System.Uri.#ctor(System.String),,,,,Url = new Uri(url);
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,Library\AdaptiveCards\AdaptiveCards.csproj,File,Library\AdaptiveCards\AdaptiveImage.cs,28,12,T:System.Uri,,,,,Url = new Uri(url);
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,Library\AdaptiveCards\AdaptiveCards.csproj,File,Library\AdaptiveCards\AdaptiveImage.cs,35,8,T:System.Uri,,,,,public AdaptiveImage(Uri url)          {              Url = url;          }
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,Library\AdaptiveCards\AdaptiveCards.csproj,File,Library\AdaptiveCards\AdaptiveImage.cs,37,12,T:System.Uri,,,,,Url = url;
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,Library\AdaptiveCards\AdaptiveCards.csproj,File,Library\AdaptiveCards\AdaptiveImage.cs,28,12,T:System.Uri,,,,,Url = new Uri(url);
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,Library\AdaptiveCards\AdaptiveCards.csproj,File,Library\AdaptiveCards\AdaptiveImage.cs,28,12,M:System.Uri.#ctor(System.String),,,,,Url = new Uri(url);
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,Library\AdaptiveCards\AdaptiveCards.csproj,File,Library\AdaptiveCards\AdaptiveImage.cs,28,12,T:System.Uri,,,,,Url = new Uri(url);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Library\AdaptiveCards\AdaptiveCards.csproj,File,Library\AdaptiveCards\AdaptiveCollectionWithContentAlignment.cs,32,9,"M:System.ComponentModel.DefaultValueAttribute.#ctor(System.Type,System.String)",,,,,"DefaultValue(typeof(AdaptiveHorizontalContentAlignment), ""left"")"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Library\AdaptiveCards\AdaptiveCards.csproj,File,Library\AdaptiveCards\AdaptiveCollectionWithContentAlignment.cs,24,9,"M:System.ComponentModel.DefaultValueAttribute.#ctor(System.Type,System.String)",,,,,"DefaultValue(typeof(AdaptiveVerticalContentAlignment), ""top"")"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Library\AdaptiveCards\AdaptiveCards.csproj,File,Library\AdaptiveCards\AdaptiveCard.cs,228,9,"M:System.ComponentModel.DefaultValueAttribute.#ctor(System.Type,System.String)",,,,,"DefaultValue(typeof(AdaptiveVerticalContentAlignment), ""top"")"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Library\AdaptiveCards\AdaptiveCards.csproj,File,Library\AdaptiveCards\AdaptiveTableColumnDefinition.cs,36,9,"M:System.ComponentModel.DefaultValueAttribute.#ctor(System.Type,System.String)",,,,,"DefaultValue(typeof(AdaptiveHorizontalContentAlignment), ""left"")"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Library\AdaptiveCards\AdaptiveCards.csproj,File,Library\AdaptiveCards\AdaptiveTableColumnDefinition.cs,28,9,"M:System.ComponentModel.DefaultValueAttribute.#ctor(System.Type,System.String)",,,,,"DefaultValue(typeof(AdaptiveVerticalContentAlignment), ""top"")"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Library\AdaptiveCards\AdaptiveCards.csproj,File,Library\AdaptiveCards\AdaptiveExecuteAction.cs,35,9,"M:System.ComponentModel.DefaultValueAttribute.#ctor(System.Type,System.String)",,,,,"DefaultValue(typeof(AdaptiveAssociatedInputs), ""auto"")"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Library\AdaptiveCards\AdaptiveCards.csproj,File,Library\AdaptiveCards\AdaptiveTextInput.cs,42,9,"M:System.ComponentModel.DefaultValueAttribute.#ctor(System.Type,System.String)",,,,,"DefaultValue(typeof(AdaptiveTextInputStyle), ""text"")"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Library\AdaptiveCards\AdaptiveCards.csproj,File,Library\AdaptiveCards\AdaptiveRichTextBlock.cs,35,9,"M:System.ComponentModel.DefaultValueAttribute.#ctor(System.Type,System.String)",,,,,"DefaultValue(typeof(AdaptiveHorizontalAlignment), ""left"")"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Library\AdaptiveCards\AdaptiveCards.csproj,File,Library\AdaptiveCards\AdaptiveTextBlock.cs,119,9,"M:System.ComponentModel.DefaultValueAttribute.#ctor(System.Type,System.String)",,,,,"DefaultValue(typeof(AdaptiveTextBlockStyle), ""paragraph"")"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Library\AdaptiveCards\AdaptiveCards.csproj,File,Library\AdaptiveCards\AdaptiveTextBlock.cs,111,9,"M:System.ComponentModel.DefaultValueAttribute.#ctor(System.Type,System.String)",,,,,"DefaultValue(typeof(AdaptiveFontType), ""default"")"
